Run #1,Run #1,Run #1,Run #2,Run #2,Run #2,Run #3,Run #3,Run #3,Run #4,Run #4,Run #4,Run #5,Run #5,Run #5,Run #6,Run #6,Run #6,Run #7,Run #7,Run #7,Run #8,Run #8,Run #8,Run #9,Run #9,Run #9,Run #10,Run #10,Run #10,Run #11,Run #11,Run #11,Run #12,Run #12,Run #12,Run #13,Run #13,Run #13,Run #14,Run #14,Run #14,Run #15,Run #15,Run #15,Run #16,Run #16,Run #16,Run #17,Run #17,Run #17,Run #18,Run #18,Run #18,Run #19,Run #19,Run #19,Run #20,Run #20,Run #20,Run #21,Run #21,Run #21,Run #22,Run #22,Run #22
Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample),Date and Time,Time (s),Geiger Counts (counts/sample)
,,,,,,,,,01/30/2020 09:41:26 am,78.00,8,01/30/2020 09:47:53 am,78.00,2,01/30/2020 09:54:45 am,78.00,0,01/30/2020 09:58:03 am,78.00,2,01/30/2020 10:01:46 am,78.00,0,01/30/2020 10:06:01 am,78.00,6,01/30/2020 10:10:59 am,78.00,6,01/30/2020 10:14:39 am,78.00,2,01/30/2020 10:18:28 am,78.00,1,01/30/2020 10:22:20 am,78.00,0,01/30/2020 10:31:20 am,78.00,10,01/30/2020 10:36:32 am,78.00,14,01/30/2020 10:39:28 am,78.00,12,01/30/2020 10:42:00 am,78.00,9,01/30/2020 10:47:48 am,78.00,9,01/30/2020 10:51:48 am,78.00,2,01/30/2020 10:55:50 am,78.00,2,01/30/2020 11:00:09 am,78.00,1,01/30/2020 11:03:58 am,78.00,4
,,,,,,,,,01/30/2020 09:41:27 am,79.00,9,01/30/2020 09:47:54 am,79.00,2,01/30/2020 09:54:46 am,79.00,0,01/30/2020 09:58:04 am,79.00,1,01/30/2020 10:01:47 am,79.00,2,01/30/2020 10:06:02 am,79.00,7,01/30/2020 10:11:00 am,79.00,4,01/30/2020 10:14:40 am,79.00,0,01/30/2020 10:18:29 am,79.00,0,01/30/2020 10:22:21 am,79.00,0,01/30/2020 10:31:21 am,79.00,11,01/30/2020 10:36:33 am,79.00,12,01/30/2020 10:39:29 am,79.00,5,01/30/2020 10:42:01 am,79.00,8,01/30/2020 10:47:49 am,79.00,11,01/30/2020 10:51:49 am,79.00,5,01/30/2020 10:55:51 am,79.00,2,01/30/2020 11:00:10 am,79.00,0,01/30/2020 11:03:59 am,79.00,8
,,,,,,,,,01/30/2020 09:41:28 am,80.00,10,01/30/2020 09:47:55 am,80.00,1,01/30/2020 09:54:47 am,80.00,0,01/30/2020 09:58:05 am,80.00,1,01/30/2020 10:01:48 am,80.00,0,01/30/2020 10:06:03 am,80.00,4,01/30/2020 10:11:01 am,80.00,0,01/30/2020 10:14:41 am,80.00,1,01/30/2020 10:18:30 am,80.00,0,01/30/2020 10:22:22 am,80.00,0,01/30/2020 10:31:22 am,80.00,6,01/30/2020 10:36:34 am,80.00,8,01/30/2020 10:39:30 am,80.00,3,01/30/2020 10:42:02 am,80.00,9,01/30/2020 10:47:50 am,80.00,3,01/30/2020 10:51:50 am,80.00,5,01/30/2020 10:55:52 am,80.00,1,01/30/2020 11:00:11 am,80.00,3,01/30/2020 11:04:00 am,80.00,5
,,,,,,,,,01/30/2020 09:41:29 am,81.00,11,01/30/2020 09:47:56 am,81.00,1,01/30/2020 09:54:48 am,81.00,0,01/30/2020 09:58:06 am,81.00,0,01/30/2020 10:01:49 am,81.00,0,01/30/2020 10:06:04 am,81.00,2,01/30/2020 10:11:02 am,81.00,7,01/30/2020 10:14:42 am,81.00,1,01/30/2020 10:18:31 am,81.00,0,01/30/2020 10:22:23 am,81.00,1,01/30/2020 10:31:23 am,81.00,15,01/30/2020 10:36:35 am,81.00,8,01/30/2020 10:39:31 am,81.00,5,01/30/2020 10:42:03 am,81.00,7,01/30/2020 10:47:51 am,81.00,7,01/30/2020 10:51:51 am,81.00,7,01/30/2020 10:55:53 am,81.00,1,01/30/2020 11:00:12 am,81.00,0,01/30/2020 11:04:01 am,81.00,5
,,,,,,,,,01/30/2020 09:41:30 am,82.00,11,01/30/2020 09:47:57 am,82.00,0,01/30/2020 09:54:49 am,82.00,1,01/30/2020 09:58:07 am,82.00,0,01/30/2020 10:01:50 am,82.00,0,01/30/2020 10:06:05 am,82.00,7,01/30/2020 10:11:03 am,82.00,2,01/30/2020 10:14:43 am,82.00,0,01/30/2020 10:18:32 am,82.00,0,01/30/2020 10:22:24 am,82.00,0,01/30/2020 10:31:24 am,82.00,9,01/30/2020 10:36:36 am,82.00,13,01/30/2020 10:39:32 am,82.00,11,01/30/2020 10:42:04 am,82.00,9,01/30/2020 10:47:52 am,82.00,8,01/30/2020 10:51:52 am,82.00,6,01/30/2020 10:55:54 am,82.00,0,01/30/2020 11:00:13 am,82.00,0,01/30/2020 11:04:02 am,82.00,4
,,,,,,,,,01/30/2020 09:41:31 am,83.00,5,01/30/2020 09:47:58 am,83.00,0,01/30/2020 09:54:50 am,83.00,0,01/30/2020 09:58:08 am,83.00,0,01/30/2020 10:01:51 am,83.00,0,01/30/2020 10:06:06 am,83.00,7,01/30/2020 10:11:04 am,83.00,4,01/30/2020 10:14:44 am,83.00,1,01/30/2020 10:18:33 am,83.00,0,01/30/2020 10:22:25 am,83.00,1,01/30/2020 10:31:25 am,83.00,8,01/30/2020 10:36:37 am,83.00,7,01/30/2020 10:39:33 am,83.00,13,01/30/2020 10:42:05 am,83.00,12,01/30/2020 10:47:53 am,83.00,4,01/30/2020 10:51:53 am,83.00,10,01/30/2020 10:55:55 am,83.00,0,01/30/2020 11:00:14 am,83.00,2,01/30/2020 11:04:03 am,83.00,5
,,,,,,,,,01/30/2020 09:41:32 am,84.00,16,01/30/2020 09:47:59 am,84.00,0,01/30/2020 09:54:51 am,84.00,1,01/30/2020 09:58:09 am,84.00,0,01/30/2020 10:01:52 am,84.00,1,01/30/2020 10:06:07 am,84.00,3,01/30/2020 10:11:05 am,84.00,3,01/30/2020 10:14:45 am,84.00,1,01/30/2020 10:18:34 am,84.00,1,01/30/2020 10:22:26 am,84.00,0,01/30/2020 10:31:26 am,84.00,13,01/30/2020 10:36:38 am,84.00,6,01/30/2020 10:39:34 am,84.00,7,01/30/2020 10:42:06 am,84.00,8,01/30/2020 10:47:54 am,84.00,4,01/30/2020 10:51:54 am,84.00,3,01/30/2020 10:55:56 am,84.00,0,01/30/2020 11:00:15 am,84.00,0,01/30/2020 11:04:04 am,84.00,5
,,,,,,,,,01/30/2020 09:41:33 am,85.00,16,01/30/2020 09:48:00 am,85.00,0,01/30/2020 09:54:52 am,85.00,1,01/30/2020 09:58:10 am,85.00,0,01/30/2020 10:01:53 am,85.00,0,01/30/2020 10:06:08 am,85.00,6,01/30/2020 10:11:06 am,85.00,2,01/30/2020 10:14:46 am,85.00,0,01/30/2020 10:18:35 am,85.00,0,01/30/2020 10:22:27 am,85.00,0,01/30/2020 10:31:27 am,85.00,10,01/30/2020 10:36:39 am,85.00,9,01/30/2020 10:39:35 am,85.00,6,01/30/2020 10:42:07 am,85.00,14,01/30/2020 10:47:55 am,85.00,6,01/30/2020 10:51:55 am,85.00,3,01/30/2020 10:55:57 am,85.00,2,01/30/2020 11:00:16 am,85.00,2,01/30/2020 11:04:05 am,85.00,5
,,,,,,,,,01/30/2020 09:41:34 am,86.00,15,01/30/2020 09:48:01 am,86.00,0,01/30/2020 09:54:53 am,86.00,0,01/30/2020 09:58:11 am,86.00,1,01/30/2020 10:01:54 am,86.00,1,01/30/2020 10:06:09 am,86.00,6,01/30/2020 10:11:07 am,86.00,4,01/30/2020 10:14:47 am,86.00,3,01/30/2020 10:18:36 am,86.00,1,01/30/2020 10:22:28 am,86.00,0,01/30/2020 10:31:28 am,86.00,11,01/30/2020 10:36:40 am,86.00,5,01/30/2020 10:39:36 am,86.00,13,01/30/2020 10:42:08 am,86.00,14,01/30/2020 10:47:56 am,86.00,13,01/30/2020 10:51:56 am,86.00,2,01/30/2020 10:55:58 am,86.00,0,01/30/2020 11:00:17 am,86.00,1,01/30/2020 11:04:06 am,86.00,7
,,,,,,,,,01/30/2020 09:41:35 am,87.00,4,01/30/2020 09:48:02 am,87.00,0,01/30/2020 09:54:54 am,87.00,0,01/30/2020 09:58:12 am,87.00,0,01/30/2020 10:01:55 am,87.00,0,01/30/2020 10:06:10 am,87.00,4,01/30/2020 10:11:08 am,87.00,3,01/30/2020 10:14:48 am,87.00,3,01/30/2020 10:18:37 am,87.00,1,01/30/2020 10:22:29 am,87.00,0,01/30/2020 10:31:29 am,87.00,8,01/30/2020 10:36:41 am,87.00,12,01/30/2020 10:39:37 am,87.00,8,01/30/2020 10:42:09 am,87.00,10,01/30/2020 10:47:57 am,87.00,4,01/30/2020 10:51:57 am,87.00,5,01/30/2020 10:55:59 am,87.00,0,01/30/2020 11:00:18 am,87.00,1,01/30/2020 11:04:07 am,87.00,6
,,,,,,,,,01/30/2020 09:41:36 am,88.00,12,01/30/2020 09:48:03 am,88.00,2,01/30/2020 09:54:55 am,88.00,0,01/30/2020 09:58:13 am,88.00,0,01/30/2020 10:01:56 am,88.00,0,01/30/2020 10:06:11 am,88.00,7,01/30/2020 10:11:09 am,88.00,4,01/30/2020 10:14:49 am,88.00,4,01/30/2020 10:18:38 am,88.00,1,01/30/2020 10:22:30 am,88.00,1,01/30/2020 10:31:30 am,88.00,7,01/30/2020 10:36:42 am,88.00,6,01/30/2020 10:39:38 am,88.00,8,01/30/2020 10:42:10 am,88.00,10,01/30/2020 10:47:58 am,88.00,8,01/30/2020 10:51:58 am,88.00,3,01/30/2020 10:56:00 am,88.00,0,01/30/2020 11:00:19 am,88.00,2,01/30/2020 11:04:08 am,88.00,6
,,,,,,,,,01/30/2020 09:41:37 am,89.00,11,01/30/2020 09:48:04 am,89.00,0,01/30/2020 09:54:56 am,89.00,0,01/30/2020 09:58:14 am,89.00,0,01/30/2020 10:01:57 am,89.00,0,01/30/2020 10:06:12 am,89.00,7,01/30/2020 10:11:10 am,89.00,3,01/30/2020 10:14:50 am,89.00,4,01/30/2020 10:18:39 am,89.00,1,01/30/2020 10:22:31 am,89.00,1,01/30/2020 10:31:31 am,89.00,11,01/30/2020 10:36:43 am,89.00,10,01/30/2020 10:39:39 am,89.00,8,01/30/2020 10:42:11 am,89.00,9,01/30/2020 10:47:59 am,89.00,8,01/30/2020 10:51:59 am,89.00,5,01/30/2020 10:56:01 am,89.00,0,01/30/2020 11:00:20 am,89.00,0,01/30/2020 11:04:09 am,89.00,7
,,,,,,,,,01/30/2020 09:41:38 am,90.00,12,01/30/2020 09:48:05 am,90.00,1,01/30/2020 09:54:57 am,90.00,1,01/30/2020 09:58:15 am,90.00,0,01/30/2020 10:01:58 am,90.00,1,01/30/2020 10:06:13 am,90.00,5,01/30/2020 10:11:11 am,90.00,6,01/30/2020 10:14:51 am,90.00,0,01/30/2020 10:18:40 am,90.00,0,01/30/2020 10:22:32 am,90.00,0,01/30/2020 10:31:32 am,90.00,13,01/30/2020 10:36:44 am,90.00,4,01/30/2020 10:39:40 am,90.00,6,01/30/2020 10:42:12 am,90.00,8,01/30/2020 10:48:00 am,90.00,4,01/30/2020 10:52:00 am,90.00,3,01/30/2020 10:56:02 am,90.00,1,01/30/2020 11:00:21 am,90.00,1,01/30/2020 11:04:10 am,90.00,4
,,,,,,,,,01/30/2020 09:41:39 am,91.00,11,01/30/2020 09:48:06 am,91.00,0,01/30/2020 09:54:58 am,91.00,1,01/30/2020 09:58:16 am,91.00,0,01/30/2020 10:01:59 am,91.00,0,01/30/2020 10:06:14 am,91.00,3,01/30/2020 10:11:12 am,91.00,8,01/30/2020 10:14:52 am,91.00,3,01/30/2020 10:18:41 am,91.00,0,01/30/2020 10:22:33 am,91.00,0,01/30/2020 10:31:33 am,91.00,14,01/30/2020 10:36:45 am,91.00,9,01/30/2020 10:39:41 am,91.00,5,01/30/2020 10:42:13 am,91.00,8,01/30/2020 10:48:01 am,91.00,2,01/30/2020 10:52:01 am,91.00,6,01/30/2020 10:56:03 am,91.00,0,01/30/2020 11:00:22 am,91.00,0,01/30/2020 11:04:11 am,91.00,3
,,,,,,,,,01/30/2020 09:41:40 am,92.00,11,01/30/2020 09:48:07 am,92.00,1,01/30/2020 09:54:59 am,92.00,1,01/30/2020 09:58:17 am,92.00,0,01/30/2020 10:02:00 am,92.00,0,01/30/2020 10:06:15 am,92.00,4,01/30/2020 10:11:13 am,92.00,6,01/30/2020 10:14:53 am,92.00,0,01/30/2020 10:18:42 am,92.00,0,01/30/2020 10:22:34 am,92.00,0,01/30/2020 10:31:34 am,92.00,7,01/30/2020 10:36:46 am,92.00,5,01/30/2020 10:39:42 am,92.00,8,01/30/2020 10:42:14 am,92.00,15,01/30/2020 10:48:02 am,92.00,6,01/30/2020 10:52:02 am,92.00,3,01/30/2020 10:56:04 am,92.00,1,01/30/2020 11:00:23 am,92.00,0,01/30/2020 11:04:12 am,92.00,5
,,,,,,,,,01/30/2020 09:41:41 am,93.00,11,01/30/2020 09:48:08 am,93.00,0,01/30/2020 09:55:00 am,93.00,0,01/30/2020 09:58:18 am,93.00,0,01/30/2020 10:02:01 am,93.00,0,01/30/2020 10:06:16 am,93.00,5,01/30/2020 10:11:14 am,93.00,5,01/30/2020 10:14:54 am,93.00,1,01/30/2020 10:18:43 am,93.00,0,01/30/2020 10:22:35 am,93.00,0,01/30/2020 10:31:35 am,93.00,7,01/30/2020 10:36:47 am,93.00,17,01/30/2020 10:39:43 am,93.00,6,01/30/2020 10:42:15 am,93.00,9,01/30/2020 10:48:03 am,93.00,10,01/30/2020 10:52:03 am,93.00,5,01/30/2020 10:56:05 am,93.00,1,01/30/2020 11:00:24 am,93.00,0,01/30/2020 11:04:13 am,93.00,4
,,,,,,,,,01/30/2020 09:41:42 am,94.00,12,01/30/2020 09:48:09 am,94.00,2,01/30/2020 09:55:01 am,94.00,1,01/30/2020 09:58:19 am,94.00,2,01/30/2020 10:02:02 am,94.00,0,01/30/2020 10:06:17 am,94.00,4,01/30/2020 10:11:15 am,94.00,5,01/30/2020 10:14:55 am,94.00,3,01/30/2020 10:18:44 am,94.00,1,01/30/2020 10:22:36 am,94.00,0,01/30/2020 10:31:36 am,94.00,6,01/30/2020 10:36:48 am,94.00,4,01/30/2020 10:39:44 am,94.00,13,01/30/2020 10:42:16 am,94.00,7,01/30/2020 10:48:04 am,94.00,12,01/30/2020 10:52:04 am,94.00,4,01/30/2020 10:56:06 am,94.00,3,01/30/2020 11:00:25 am,94.00,0,01/30/2020 11:04:14 am,94.00,6
,,,,,,,,,01/30/2020 09:41:43 am,95.00,9,01/30/2020 09:48:10 am,95.00,0,01/30/2020 09:55:02 am,95.00,0,01/30/2020 09:58:20 am,95.00,1,01/30/2020 10:02:03 am,95.00,0,01/30/2020 10:06:18 am,95.00,9,01/30/2020 10:11:16 am,95.00,3,01/30/2020 10:14:56 am,95.00,0,01/30/2020 10:18:45 am,95.00,0,01/30/2020 10:22:37 am,95.00,1,01/30/2020 10:31:37 am,95.00,6,01/30/2020 10:36:49 am,95.00,8,01/30/2020 10:39:45 am,95.00,9,01/30/2020 10:42:17 am,95.00,2,01/30/2020 10:48:05 am,95.00,8,01/30/2020 10:52:05 am,95.00,2,01/30/2020 10:56:07 am,95.00,1,01/30/2020 11:00:26 am,95.00,0,01/30/2020 11:04:15 am,95.00,2
,,,,,,,,,01/30/2020 09:41:44 am,96.00,17,01/30/2020 09:48:11 am,96.00,1,01/30/2020 09:55:03 am,96.00,1,01/30/2020 09:58:21 am,96.00,1,01/30/2020 10:02:04 am,96.00,2,01/30/2020 10:06:19 am,96.00,2,01/30/2020 10:11:17 am,96.00,3,01/30/2020 10:14:57 am,96.00,4,01/30/2020 10:18:46 am,96.00,0,01/30/2020 10:22:38 am,96.00,0,01/30/2020 10:31:38 am,96.00,9,01/30/2020 10:36:50 am,96.00,10,01/30/2020 10:39:46 am,96.00,13,01/30/2020 10:42:18 am,96.00,15,01/30/2020 10:48:06 am,96.00,3,01/30/2020 10:52:06 am,96.00,8,01/30/2020 10:56:08 am,96.00,3,01/30/2020 11:00:27 am,96.00,0,01/30/2020 11:04:16 am,96.00,5
,,,,,,,,,01/30/2020 09:41:45 am,97.00,8,01/30/2020 09:48:12 am,97.00,0,01/30/2020 09:55:04 am,97.00,1,01/30/2020 09:58:22 am,97.00,1,01/30/2020 10:02:05 am,97.00,0,01/30/2020 10:06:20 am,97.00,5,01/30/2020 10:11:18 am,97.00,7,01/30/2020 10:14:58 am,97.00,0,01/30/2020 10:18:47 am,97.00,0,01/30/2020 10:22:39 am,97.00,1,01/30/2020 10:31:39 am,97.00,7,01/30/2020 10:36:51 am,97.00,14,01/30/2020 10:39:47 am,97.00,5,01/30/2020 10:42:19 am,97.00,11,01/30/2020 10:48:07 am,97.00,7,01/30/2020 10:52:07 am,97.00,5,01/30/2020 10:56:09 am,97.00,0,01/30/2020 11:00:28 am,97.00,4,01/30/2020 11:04:17 am,97.00,1
,,,,,,,,,01/30/2020 09:41:46 am,98.00,12,01/30/2020 09:48:13 am,98.00,0,01/30/2020 09:55:05 am,98.00,0,01/30/2020 09:58:23 am,98.00,0,01/30/2020 10:02:06 am,98.00,0,01/30/2020 10:06:21 am,98.00,5,01/30/2020 10:11:19 am,98.00,5,01/30/2020 10:14:59 am,98.00,3,01/30/2020 10:18:48 am,98.00,2,01/30/2020 10:22:40 am,98.00,0,01/30/2020 10:31:40 am,98.00,7,01/30/2020 10:36:52 am,98.00,9,01/30/2020 10:39:48 am,98.00,11,01/30/2020 10:42:20 am,98.00,8,01/30/2020 10:48:08 am,98.00,9,01/30/2020 10:52:08 am,98.00,2,01/30/2020 10:56:10 am,98.00,1,01/30/2020 11:00:29 am,98.00,6,01/30/2020 11:04:18 am,98.00,7
,,,,,,,,,01/30/2020 09:41:47 am,99.00,7,01/30/2020 09:48:14 am,99.00,0,01/30/2020 09:55:06 am,99.00,1,01/30/2020 09:58:24 am,99.00,0,01/30/2020 10:02:07 am,99.00,0,01/30/2020 10:06:22 am,99.00,2,01/30/2020 10:11:20 am,99.00,1,01/30/2020 10:15:00 am,99.00,2,01/30/2020 10:18:49 am,99.00,1,01/30/2020 10:22:41 am,99.00,0,01/30/2020 10:31:41 am,99.00,12,01/30/2020 10:36:53 am,99.00,9,01/30/2020 10:39:49 am,99.00,11,01/30/2020 10:42:21 am,99.00,13,01/30/2020 10:48:09 am,99.00,4,01/30/2020 10:52:09 am,99.00,10,01/30/2020 10:56:11 am,99.00,2,01/30/2020 11:00:30 am,99.00,0,01/30/2020 11:04:19 am,99.00,3
,,,,,,,,,01/30/2020 09:41:48 am,100.00,12,01/30/2020 09:48:15 am,100.00,0,01/30/2020 09:55:07 am,100.00,0,01/30/2020 09:58:25 am,100.00,0,01/30/2020 10:02:08 am,100.00,2,01/30/2020 10:06:23 am,100.00,7,01/30/2020 10:11:21 am,100.00,8,01/30/2020 10:15:01 am,100.00,3,01/30/2020 10:18:50 am,100.00,0,01/30/2020 10:22:42 am,100.00,0,01/30/2020 10:31:42 am,100.00,10,01/30/2020 10:36:54 am,100.00,2,01/30/2020 10:39:50 am,100.00,7,01/30/2020 10:42:22 am,100.00,7,01/30/2020 10:48:10 am,100.00,1,01/30/2020 10:52:10 am,100.00,8,01/30/2020 10:56:12 am,100.00,0,01/30/2020 11:00:31 am,100.00,1,01/30/2020 11:04:20 am,100.00,4
,,,,,,,,,01/30/2020 09:41:49 am,101.00,14,01/30/2020 09:48:16 am,101.00,0,01/30/2020 09:55:08 am,101.00,1,01/30/2020 09:58:26 am,101.00,0,01/30/2020 10:02:09 am,101.00,0,01/30/2020 10:06:24 am,101.00,12,01/30/2020 10:11:22 am,101.00,5,01/30/2020 10:15:02 am,101.00,3,01/30/2020 10:18:51 am,101.00,1,01/30/2020 10:22:43 am,101.00,1,01/30/2020 10:31:43 am,101.00,13,01/30/2020 10:36:55 am,101.00,12,01/30/2020 10:39:51 am,101.00,7,01/30/2020 10:42:23 am,101.00,9,01/30/2020 10:48:11 am,101.00,13,01/30/2020 10:52:11 am,101.00,3,01/30/2020 10:56:13 am,101.00,0,01/30/2020 11:00:32 am,101.00,1,01/30/2020 11:04:21 am,101.00,7
,,,,,,,,,01/30/2020 09:41:50 am,102.00,11,01/30/2020 09:48:17 am,102.00,1,01/30/2020 09:55:09 am,102.00,0,01/30/2020 09:58:27 am,102.00,0,01/30/2020 10:02:10 am,102.00,0,01/30/2020 10:06:25 am,102.00,7,01/30/2020 10:11:23 am,102.00,1,01/30/2020 10:15:03 am,102.00,1,01/30/2020 10:18:52 am,102.00,0,01/30/2020 10:22:44 am,102.00,1,01/30/2020 10:31:44 am,102.00,13,01/30/2020 10:36:56 am,102.00,6,01/30/2020 10:39:52 am,102.00,9,01/30/2020 10:42:24 am,102.00,9,01/30/2020 10:48:12 am,102.00,8,01/30/2020 10:52:12 am,102.00,7,01/30/2020 10:56:14 am,102.00,2,01/30/2020 11:00:33 am,102.00,0,01/30/2020 11:04:22 am,102.00,5
,,,,,,,,,01/30/2020 09:41:51 am,103.00,6,01/30/2020 09:48:18 am,103.00,1,01/30/2020 09:55:10 am,103.00,0,01/30/2020 09:58:28 am,103.00,1,01/30/2020 10:02:11 am,103.00,1,01/30/2020 10:06:26 am,103.00,5,01/30/2020 10:11:24 am,103.00,8,01/30/2020 10:15:04 am,103.00,4,01/30/2020 10:18:53 am,103.00,1,01/30/2020 10:22:45 am,103.00,1,01/30/2020 10:31:45 am,103.00,11,01/30/2020 10:36:57 am,103.00,7,01/30/2020 10:39:53 am,103.00,9,01/30/2020 10:42:25 am,103.00,8,01/30/2020 10:48:13 am,103.00,4,01/30/2020 10:52:13 am,103.00,4,01/30/2020 10:56:15 am,103.00,2,01/30/2020 11:00:34 am,103.00,1,01/30/2020 11:04:23 am,103.00,5
,,,,,,,,,01/30/2020 09:41:52 am,104.00,11,01/30/2020 09:48:19 am,104.00,0,01/30/2020 09:55:11 am,104.00,1,01/30/2020 09:58:29 am,104.00,2,01/30/2020 10:02:12 am,104.00,1,01/30/2020 10:06:27 am,104.00,8,01/30/2020 10:11:25 am,104.00,2,01/30/2020 10:15:05 am,104.00,2,01/30/2020 10:18:54 am,104.00,0,01/30/2020 10:22:46 am,104.00,0,01/30/2020 10:31:46 am,104.00,11,01/30/2020 10:36:58 am,104.00,11,01/30/2020 10:39:54 am,104.00,7,01/30/2020 10:42:26 am,104.00,6,01/30/2020 10:48:14 am,104.00,5,01/30/2020 10:52:14 am,104.00,6,01/30/2020 10:56:16 am,104.00,1,01/30/2020 11:00:35 am,104.00,1,01/30/2020 11:04:24 am,104.00,8
,,,,,,,,,01/30/2020 09:41:53 am,105.00,11,01/30/2020 09:48:20 am,105.00,0,01/30/2020 09:55:12 am,105.00,0,01/30/2020 09:58:30 am,105.00,0,01/30/2020 10:02:13 am,105.00,0,01/30/2020 10:06:28 am,105.00,4,01/30/2020 10:11:26 am,105.00,2,01/30/2020 10:15:06 am,105.00,3,01/30/2020 10:18:55 am,105.00,0,01/30/2020 10:22:47 am,105.00,1,01/30/2020 10:31:47 am,105.00,6,01/30/2020 10:36:59 am,105.00,5,01/30/2020 10:39:55 am,105.00,8,01/30/2020 10:42:27 am,105.00,4,01/30/2020 10:48:15 am,105.00,6,01/30/2020 10:52:15 am,105.00,5,01/30/2020 10:56:17 am,105.00,1,01/30/2020 11:00:36 am,105.00,2,01/30/2020 11:04:25 am,105.00,7
,,,,,,,,,01/30/2020 09:41:54 am,106.00,10,01/30/2020 09:48:21 am,106.00,2,01/30/2020 09:55:13 am,106.00,1,01/30/2020 09:58:31 am,106.00,0,01/30/2020 10:02:14 am,106.00,0,01/30/2020 10:06:29 am,106.00,1,01/30/2020 10:11:27 am,106.00,4,01/30/2020 10:15:07 am,106.00,2,01/30/2020 10:18:56 am,106.00,0,01/30/2020 10:22:48 am,106.00,2,01/30/2020 10:31:48 am,106.00,18,01/30/2020 10:37:00 am,106.00,13,01/30/2020 10:39:56 am,106.00,9,01/30/2020 10:42:28 am,106.00,6,01/30/2020 10:48:16 am,106.00,7,01/30/2020 10:52:16 am,106.00,1,01/30/2020 10:56:18 am,106.00,0,01/30/2020 11:00:37 am,106.00,1,01/30/2020 11:04:26 am,106.00,3
,,,,,,,,,01/30/2020 09:41:55 am,107.00,8,01/30/2020 09:48:22 am,107.00,0,01/30/2020 09:55:14 am,107.00,1,01/30/2020 09:58:32 am,107.00,0,01/30/2020 10:02:15 am,107.00,1,01/30/2020 10:06:30 am,107.00,3,01/30/2020 10:11:28 am,107.00,7,01/30/2020 10:15:08 am,107.00,0,01/30/2020 10:18:57 am,107.00,0,01/30/2020 10:22:49 am,107.00,0,01/30/2020 10:31:49 am,107.00,9,01/30/2020 10:37:01 am,107.00,8,01/30/2020 10:39:57 am,107.00,8,01/30/2020 10:42:29 am,107.00,15,01/30/2020 10:48:17 am,107.00,11,01/30/2020 10:52:17 am,107.00,8,01/30/2020 10:56:19 am,107.00,2,01/30/2020 11:00:38 am,107.00,0,01/30/2020 11:04:27 am,107.00,4
,,,,,,,,,01/30/2020 09:41:56 am,108.00,10,01/30/2020 09:48:23 am,108.00,2,01/30/2020 09:55:15 am,108.00,0,01/30/2020 09:58:33 am,108.00,0,01/30/2020 10:02:16 am,108.00,0,01/30/2020 10:06:31 am,108.00,3,01/30/2020 10:11:29 am,108.00,1,01/30/2020 10:15:09 am,108.00,2,01/30/2020 10:18:58 am,108.00,1,01/30/2020 10:22:50 am,108.00,1,01/30/2020 10:31:50 am,108.00,9,01/30/2020 10:37:02 am,108.00,8,01/30/2020 10:39:58 am,108.00,6,01/30/2020 10:42:30 am,108.00,10,01/30/2020 10:48:18 am,108.00,3,01/30/2020 10:52:18 am,108.00,5,01/30/2020 10:56:20 am,108.00,0,01/30/2020 11:00:39 am,108.00,0,01/30/2020 11:04:28 am,108.00,8
,,,,,,,,,01/30/2020 09:41:57 am,109.00,14,01/30/2020 09:48:24 am,109.00,0,01/30/2020 09:55:16 am,109.00,0,01/30/2020 09:58:34 am,109.00,0,01/30/2020 10:02:17 am,109.00,1,01/30/2020 10:06:32 am,109.00,12,01/30/2020 10:11:30 am,109.00,5,01/30/2020 10:15:10 am,109.00,5,01/30/2020 10:18:59 am,109.00,1,01/30/2020 10:22:51 am,109.00,1,01/30/2020 10:31:51 am,109.00,13,01/30/2020 10:37:03 am,109.00,10,01/30/2020 10:39:59 am,109.00,7,01/30/2020 10:42:31 am,109.00,6,01/30/2020 10:48:19 am,109.00,8,01/30/2020 10:52:19 am,109.00,4,01/30/2020 10:56:21 am,109.00,1,01/30/2020 11:00:40 am,109.00,0,01/30/2020 11:04:29 am,109.00,2
